% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=716866, Wed Jul  1 17:14:10 2020
1 6 0.8224184618578576 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.7202999223382531 0.9461357724797661 0.84379941172981 0.84379941172981 0.9461357724797661
3 18 0.631678854087796 0.8864690086281065 0.743351723700765 0.743351723700765 0.8864690086281065
11 66 0.11921329273540708 0.3628950458817025 0.3001673302208394 0.3001673302208394 0.3628950458817025
21 126 0.026525745096310865 0.1640375944961619 0.10640531917129424 0.10640531917129424 0.1640375944961619
31 186 0.003098394097771933 0.051763382286820266 0.03544062216621811 0.03544062216621811 0.051763382286820266
41 246 0.0007883992900537389 0.019209611883562797 0.016505383060055407 0.016505383060055407 0.019209611883562797
51 306 0.00019824378693666825 0.007119297885919704 0.006771233075398161 0.006771233075398161 0.007119297885919704
61 366 3.407146675440356e-05 0.0028983201407789044 0.002577982621841177 0.002577982621841177 0.0028983201407789044
69 414 2.0873131910865696e-05 0.0017798659804122128 0.0013698391619541399 0.0013698391619541399 0.0017798659804122128
