% # columns="iter, evals, sigma, 0, fitness, xbest" seed=39, Mon Jul  6 11:41:19 2020, <python>{}</python>
1 10 48.362192927837725 0 1287626533.0601225 30.141996647008952 -30.738123059522458 -44.419245134343576 64.56326948110215 -34.88896226535515 -36.928073068485745 47.52087693770858 4.9439058013325905 -19.938241582981696 37.04283221448348
2 20 44.20314129766215 0 789161337.6030344 -99.72556182292692 86.21645869076372 -14.302941116239175 24.178287872276083 -19.146173150962106 -16.750293879993258 -6.466962721730567 33.3948001302321 -52.7127452704468 15.172721157930852
3 30 43.97122384619519 0 2213219187.3451304 -78.62457939767509 96.95510465668454 16.694440166334143 -7.725857726872714 -55.602561899829595 -49.20787602316584 43.9541125738192 52.2924451728301 -46.16865280267173 3.09271091144044
101 1010 0.029136766175567215 0 14441.546042033151 -99.89620940087194 88.33379193796137 -12.967611160070419 81.97876271660478 -2.7860964683523086 6.478617334566245 -9.46451129380248 26.86348109952447 47.958417153259695 46.290475581268616
201 2010 1.3267456586009632 0 2175.0482030126395 -39.31338932604187 71.32045227313782 -6.297829220980508 42.37163496409662 43.18429396938613 -72.34771101373472 2.3941694816441945 -68.8708932614277 70.82603890300702 73.89807589759685
301 3010 0.7510111819505203 0 1846.6331675924212 -43.44047314008484 73.96092538972276 -6.173502805493562 22.374121736671125 56.595336007809486 -82.18442091147622 -11.456150193427286 -70.71820641528427 50.870103958278136 74.42784945567053
401 4010 0.0058403628016817965 0 1816.2455265703147 -43.79204892910428 74.155918366861 -6.246125418231266 7.661633398984845 68.24584538653565 -82.40688656242452 -11.723494418164918 -69.65930183103121 50.53570312639141 74.12423522868433
501 5010 0.23969694890803941 0 1815.9607079073608 -43.77395218198752 74.139319749454 -6.247685363539769 -0.8259182737506938 47.12478267946907 -82.39493491793087 -11.72354260880312 -69.63674370364743 53.49720394086285 74.11771109984835
601 6010 0.0029295480793950905 0 1815.8679800876191 -43.79186441520543 74.15528696723213 -6.245864723439818 -14.489764574300745 25.638281820452193 -82.4080630970091 -11.723974287676105 -69.66304068213114 56.89140650296793 74.12531397222065
688 6880 4.3838953818879926e-07 0 1815.8679796005722 -43.79182217006966 74.15532604516079 -6.24588009282281 -14.506720822447784 25.61621183024448 -82.40812867282168 -11.723848472510452 -69.66282530922263 56.89499274493624 74.12525184122356
