% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=807801, Thu Jul  2 11:06:42 2020
1 10 -0.08150706869766541 -0.004319211605368565 0.018059770598196818 0.050303453518966514 0.9330276612424757 0.9715072740077827 0.9852919642937331 0.9878339616705636 0.9942185461704892 0.9976772470831531 1.004254172941618 1.0112894896875853 1.0226908188315282 1.0853833495740053
2 20 -0.08150706869766541 -0.004319211605368565 0.018059770598196818 0.050303453518966514 0.9330276612424757 0.9715072740077827 0.9852919642937331 0.9878339616705636 0.9942185461704892 0.9976772470831531 1.004254172941618 1.0112894896875853 1.0226908188315282 1.0853833495740053
3 30 -0.08150706869766541 -0.004319211605368565 0.018059770598196818 0.050303453518966514 0.9330276612424757 0.9715072740077827 0.9852919642937331 0.9878339616705636 0.9942185461704892 0.9976772470831531 1.004254172941618 1.0112894896875853 1.0226908188315282 1.0853833495740053
101 1010 -0.5894110797279227 -0.05533414203221546 0.09400605054525975 0.705878680478618 0.3014876174943401 0.7846901554705203 0.8389066841188028 0.8889656957808393 0.9472919113431713 1.003843790079321 1.0409269996570552 1.0777662085710331 1.1476593151932553 1.5271040896387633
201 2010 -0.6082681029648958 -0.049687177643895686 0.20456346656996482 0.636012643735506 0.18744598939039242 0.41555935943175903 0.5946434294996209 0.7660411218518981 0.8256414252011649 0.9129365686429683 1.0618625693629595 1.2618953706294882 1.4093497142904567 1.621856655213493
301 3010 -0.6170198009809607 -0.1507192619992637 0.2579814278749677 0.5970549805002875 0.14214924775511517 0.37683091171277155 0.5069022665337942 0.6430523534108452 0.8672796649856435 0.9634076545411411 1.0430355374709832 1.243397320212461 1.4631060545867396 1.646923840638265
401 4010 -0.43619951753652636 -0.17092103078829124 0.23824488598084428 0.7166513965112286 0.0758821327629863 0.427659873020414 0.5776468341247591 0.6171387806902648 0.9047109864366584 1.0101073425150173 1.097869203442875 1.190490687644273 1.4803257635053662 1.5633440925188424
501 5010 -0.5413007269360395 -0.12157665988918111 0.21487998006199582 0.5482821448111641 0.04304638898034456 0.4322888229714146 0.5025556800554064 0.6921483452620051 0.8783547991290391 1.1054368187931554 1.1219705678390657 1.2582067280090492 1.3932529209049191 1.5175929289219388
601 6010 -0.43681008244565445 -0.11348451839792338 0.2260374974357793 0.53736697291914 0.03325644375972395 0.5231962757626218 0.6309714232309199 0.7330206490601169 0.9273940229700053 1.0536937606110415 1.0875695424069047 1.1885935633641775 1.3605876744823466 1.540332514007181
623 6230 -0.43681008244565445 -0.11348451839792338 0.2260374974357793 0.53736697291914 0.03325644375972395 0.5231962757626218 0.6309714232309199 0.7330206490601169 0.9273940229700053 1.0536937606110415 1.0875695424069047 1.1885935633641775 1.3605876744823466 1.540332514007181
