% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=801576, Thu Jul  2 17:29:53 2020, <python>{}</python>
1 14 50 1.0000483345014077 113891439.54949427 1.1389143954949427e+08 2688895579.869735 17988797386.181385   
2 28 48.044205143676436 1.0777001079943307 87953471.64273642 8.7953471642736420e+07 1422362831.4137328 9654174533.239672   
3 42 44.10420040220387 1.0857782496621764 14967576.444484858 1.4967576444484858e+07 1108911183.2462087 2565937295.7521467   
101 1414 0.31323270042921053 4.173326785362063 2010319.1638123535 2.0103191638123535e+06 2053940.2271930194 2107959.023686641   
201 2814 0.5601069458087187 17.66179597710915 65139.51979695313 6.5139519796953129e+04 93159.94776126886 150438.62596625293   
301 4214 0.042214817888054784 49.10633848296507 7390.9741913032485 7.3909741913032485e+03 7522.627906569192 7694.921344500616   
401 5614 0.013512686130007688 122.44791626583077 4205.668146401429 4.2056681464014291e+03 4211.294069885915 4218.294156875441   
501 7014 0.12770744496691774 203.7943117546028 2921.8140349405685 2.9481432072754633e+03 3088.171692128062 3331.205879032228   
601 8414 0.004192949402427144 521.4773044931177 1637.3526217716949 1.6373526217716949e+03 1637.439734683074 1637.5426751488526   
701 9814 0.028506715671720737 640.058048762946 1620.5289827222819 1.6205289827222819e+03 1622.8244165322478 1625.3578550805648   
801 11214 0.013130523639715562 965.1183105357871 1585.549560472232 1.5855495604722321e+03 1585.9008538492594 1586.015600009212   
901 12614 0.02112617164130415 1026.0714404166533 1567.019118742737 1.5670191187427370e+03 1567.339434610095 1567.7702503087671   
1001 14014 0.011247792092400932 1212.2576609408293 1561.5473606746218 1.5615473606746218e+03 1561.6842430460358 1561.7199638320446   
1101 15414 0.014736815461461997 1189.1462939072042 1557.6812381767106 1.5577056236046037e+03 1557.7842789690255 1557.9095875856078   
1201 16814 0.03367708503128157 1474.561197711796 1551.5608288650037 1.5517489450893636e+03 1552.0823412036843 1552.8012764138796   
1301 18214 0.022714264508401815 1709.1630023483085 1548.0524401596642 1.5480576468354552e+03 1548.1135335315848 1548.1917189692806   
1401 19614 0.006271435437318859 1828.1887952240152 1547.1424657686878 1.5471446195194485e+03 1547.1498163174315 1547.1627852703066   
1501 21014 0.002084785520389535 2076.9583345387246 1547.0984760312886 1.5470985388620127e+03 1547.1002396036884 1547.1015690279141   
1601 22414 0.0001968901330128067 2708.7702759182844 1547.0882982907372 1.5470883049508257e+03 1547.0883886695099 1547.0885587713171   
1701 23814 0.0004338503257722789 4132.923311672318 1547.0860660900917 1.5470860660900917e+03 1547.0862954279492 1547.0864415186516   
1801 25214 0.000374653051726978 4009.4575539734283 1547.0818153060677 1.5470818410262855e+03 1547.0818996669418 1547.0820756472067   
1901 26614 0.00010597140378877187 4127.635057931118 1547.0804364464452 1.5470804462472236e+03 1547.0804580727035 1547.0805236522403   
2001 28014 4.6416930199660257e-07 4292.530144677508 1547.080286768317 1.5470802871856449e+03 1547.0802890447785 1547.0802898748154   
2101 29414 5.01811521169857e-11 4590.038253059454 1547.0802856011376 1.5470802856043590e+03 1547.0802856107855 1547.0802856208559   
2130 29820 3.782538789581333e-12 4613.493263705017 1547.080285598293 1.5470802855985835e+03 1547.0802856011455 1547.080285602975   
