% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=761824, Wed Jul  1 17:13:54 2020, <python>{}</python>
1 6 0.8726743369150453 0 0 0.9695656693863506 0.7543261118517111
2 12 0.9373239346785789 0 0 1.3425947158837188 0.7409442605941075
3 18 1.1291814988866091 0 0 1.5722046376558443 0.9202180860046913
11 66 3.7414097819602636 0 0 2.4693711379926384 1.8810455801638817
21 126 0.5134910215391668 0 0 0.15673755799678932 0.32120253745316424
31 186 0.18022411242321157 0 0 0.039598956666423615 0.11187436152633966
41 246 0.11321017601228328 0 0 0.01869453948970829 0.0536227674255099
51 306 0.04375952167854777 0 0 0.004449823133315368 0.013123824289676718
61 366 0.0028744140111042695 0 0 0.0002200494318740643 0.0006484019086791993
71 426 0.0013878182833945807 0 0 8.301439280074388e-05 0.00024533947251569944
80 480 0.0002969519053492891 0 0 1.750687504276653e-05 5.174919282447581e-05
