% # columns="iter, evals, sigma, 0, fitness, xbest" seed=696789, Wed Jul  1 17:14:09 2020, <python>{}</python>
1 6 0.7263051116577994 0 706.3038224963227 -0.29668741393432774 0.30804838700886494
2 12 0.6308788347560301 0 702.3312458815168 0.381881296610375 0.06247543182088556
3 18 0.652018661561811 0 702.5962566901019 0.6645538979399928 0.12386134751229233
11 66 0.15132350058123611 0 702.1767192946019 0.4581065419812322 0.21402941092698083
21 126 0.03844489080578363 0 702.1709793111037 0.4396961277643758 0.1962766700438434
31 186 0.009016623297507775 0 702.1707920100113 0.44184309089781176 0.19238735075069568
41 246 0.0009226011571309517 0 702.17079025806 0.44192080937265715 0.19191803989681916
51 306 0.00011422885249272326 0 702.1707902573772 0.4419279587337782 0.19192384061747225
61 366 8.437812400888255e-05 0 702.170790257377 0.4419279834536328 0.19192428180093088
67 402 3.7044158477444715e-05 0 702.1707902573767 0.4419279163393413 0.19192402356119354
