% # columns="iter, evals, sigma, 0, fitness, xbest" seed=42, Mon Jul  6 00:49:07 2020, <python>{}</python>
1 10 46.900036107542796 0 969882539.1510711 73.2824384460777 -11.288871468543014 3.3764439986673564 -71.23847787982675 -27.219680614427528 5.546268140463622 -57.551405387378885 18.78555840032159 -30.033135797345956 -14.585343815368093
2 20 48.712359558485375 0 1397026203.0970972 93.8529125111518 65.30250495859059 -59.69128790604849 -78.99112608718264 -6.335344789494561 30.81998812606885 -61.286134717836774 92.46515985330508 -21.09398284634966 37.42069275766091
3 30 48.16450993028808 0 1247535174.5309298 98.1975432850741 59.135065857787616 -23.195322647116633 -85.39199429656111 -17.36030108927712 25.876368986524643 -53.217193816430466 33.77708730261983 -99.98937338522526 -99.96604738304632
101 1010 3.723361340414898 0 18031.012522539742 2.139753311501273 -25.207452117902108 16.36331882111539 -66.26665586467604 -55.19421094833277 -74.25274364493164 -48.44298474687874 47.7516776728865 -68.28676219661095 44.36338995536748
201 2010 0.9781850185861318 0 2004.6774817973376 16.004070394390382 -11.65156471926997 42.40552712904599 -96.62811434181422 -50.0159358029643 -57.65133355642382 -62.75329997335076 67.68964592765104 -61.319714849888605 48.62818123748406
301 3010 0.18661967175494332 0 1966.3258030203554 18.368320855686846 -13.152041085217178 39.29420064292125 -89.61196457411594 -50.214610858081116 -54.809362204449414 -63.87209407018348 65.9060140660905 -60.78218104375142 34.060201421159036
401 4010 0.8862477451647504 0 1953.1264146894273 18.281456946900708 -13.178348789089966 40.0208080056816 -59.7569875486708 -50.15123564792624 -54.91360700294624 -63.55721678097894 66.26139078656868 -60.93264334247259 6.5875703803288435
501 5010 0.06726472211752071 0 1941.88334400257 18.143415670590205 -13.094137276167658 39.71757845344364 -59.05086006090186 -50.19678712834476 -55.07979898840584 -63.69036933294251 66.26787166902415 -60.869535084465895 -42.27449945744693
601 6010 0.001742240767675526 0 1941.8784134275338 18.15498433781486 -13.087585973945579 39.70016174857299 -59.27905377194019 -50.19854894533797 -55.06592030894619 -63.70095492773051 66.2650001129409 -60.864458835518384 -42.45715393824526
701 7010 0.00017131288533474604 0 1941.878408588103 18.154468206269488 -13.087518717956414 39.70070707837682 -59.28381855249614 -50.19849823916225 -55.06654019636346 -63.70088820270589 66.26528924493488 -60.86449128985656 -42.46067911581537
801 8010 0.00023994028054649672 0 1941.8784078638796 18.154458069158405 -13.087544586843762 39.70051900259615 -59.285721219970824 -50.1985053635068 -55.06655247732088 -63.70102513431971 66.26553403634978 -60.86442567578189 -42.46209760456233
901 9010 6.202978290470047e-05 0 1941.8784076293693 18.154436906792203 -13.087535334992396 39.70033707938781 -59.28626598627252 -50.19850269611325 -55.06657785756455 -63.70102412300015 66.26542287925196 -60.864426081458454 -42.462504065777075
1001 10010 6.46989163342458e-05 0 1941.8784075829249 18.154447942963593 -13.087551165950458 39.70030968161205 -59.28634696941361 -50.19849393984638 -55.066564542488784 -63.70102178166128 66.26535151200207 -60.864427131887595 -42.462564502086494
1101 11010 5.915881168508001e-06 0 1941.878407578956 18.154444611034705 -13.087552059422109 39.70027350191231 -59.286358137993375 -50.198496511251506 -55.06656853624736 -63.70102592519834 66.26532181639922 -60.864425134059275 -42.46257283723389
1201 12010 3.746116039482984e-06 0 1941.8784075788603 18.1544430245267 -13.087552121205903 39.70026999081347 -59.28635847492842 -50.19849648515083 -55.0665704423227 -63.70102320765727 66.26531785644838 -60.86442643504415 -42.46257308869099
1301 13010 3.3842654072563146e-06 0 1941.8784075796448 18.154443937986798 -13.087552596969857 39.700273870736055 -59.28635827731341 -50.19849571799023 -55.066569343718584 -63.70102325185144 66.26531852593834 -60.86442641297617 -42.46257294120733
1401 14010 5.061160418538616e-07 0 1941.8784075779215 18.15444422728615 -13.087552386432748 39.70027355289494 -59.28635836314061 -50.19849605138916 -55.06656899640802 -63.70102430511906 66.26531986007976 -60.8644259088469 -42.46257300526486
1430 14300 8.452114052472881e-07 0 1941.8784075793055 18.154444213971146 -13.087552403003741 39.70027363441113 -59.286358397774165 -50.198496041850376 -55.06656901244423 -63.70102421939373 66.2653198352069 -60.86442594989785 -42.46257303110906
