% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=773766, Thu Jul  2 17:29:05 2020
1 10 -0.04887761454153888 -0.01901275613237334 0.01044510217833893 0.04554586667494624 0.951697280210567 0.9709355404419707 0.9795650792438887 0.985270185816244 0.992853548182474 0.9933146969113368 0.9968450648571826 1.0235074839273521 1.034684520101082 1.0662923685618277
2 20 -0.04887761454153888 -0.01901275613237334 0.01044510217833893 0.04554586667494624 0.951697280210567 0.9709355404419707 0.9795650792438887 0.985270185816244 0.992853548182474 0.9933146969113368 0.9968450648571826 1.0235074839273521 1.034684520101082 1.0662923685618277
3 30 -0.04887761454153888 -0.01901275613237334 0.01044510217833893 0.04554586667494624 0.951697280210567 0.9709355404419707 0.9795650792438887 0.985270185816244 0.992853548182474 0.9933146969113368 0.9968450648571826 1.0235074839273521 1.034684520101082 1.0662923685618277
101 1010 -0.48314045935724537 -0.1171310155903375 0.1427485888977406 0.44487736973605424 0.48963345572114547 0.6210065356584998 0.7099368722566728 0.7398895715000496 0.8068600594558487 0.9946959913367899 1.1049118181206115 1.1316222292736542 1.2993099792204645 1.578959889505289
201 2010 -0.7971768890807956 -0.08501171593431778 0.1550007505270527 0.6034007763945564 0.30140257517462765 0.4065887409742844 0.560224374148521 0.8368692821337278 0.9511467835286161 0.9602629296150292 0.9865729258341044 1.1395093597835073 1.4327333325664549 1.6057157032121825
301 3010 -0.8965039538934505 -0.11343038906834023 0.22475880933008224 0.672638411897575 0.14081749030548546 0.2554116180621183 0.601786887317957 0.6622546595062526 0.8459827726425206 0.9493126967006358 0.9773867918364102 1.1656115036137702 1.5548538904827989 1.663075302357021
401 4010 -0.8965039538934505 -0.11343038906834023 0.22475880933008224 0.672638411897575 0.14081749030548546 0.2554116180621183 0.601786887317957 0.6622546595062526 0.8459827726425206 0.9493126967006358 0.9773867918364102 1.1656115036137702 1.5548538904827989 1.663075302357021
501 5010 -0.8965039538934505 -0.11343038906834023 0.22475880933008224 0.672638411897575 0.14081749030548546 0.2554116180621183 0.601786887317957 0.6622546595062526 0.8459827726425206 0.9493126967006358 0.9773867918364102 1.1656115036137702 1.5548538904827989 1.663075302357021
601 6010 -0.8965039538934505 -0.11343038906834023 0.22475880933008224 0.672638411897575 0.14081749030548546 0.2554116180621183 0.601786887317957 0.6622546595062526 0.8459827726425206 0.9493126967006358 0.9773867918364102 1.1656115036137702 1.5548538904827989 1.663075302357021
680 6800 -0.8199651755343205 -0.2916674379778553 0.1729533549382128 0.7071796665305372 0.06550197958183711 0.12916535863159137 0.44732668279607024 0.5873013435382373 0.6366859151168771 0.790895796948729 0.9585588435309634 1.019369335572787 1.5999956904090782 1.97108638756721
