% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=794065, Thu Jul  2 18:11:57 2020, <python>{}</python>
1 15 47.398873157614176 1.0000490012005196 26931.03618537711 2.6931036185377110e+04 196941677.02376574 7663371717.759806   
2 30 45.48439459114455 1.044459426442736 26931.03618537711 7.0760847577223743e+04 28316679.293470006 570522047.7624655   
3 45 44.60788447993122 1.049961580219524 26931.03618537711 2.2524850755872513e+05 7127246.881469852 66574593.91426566   
101 1515 18.530182479578578 1.5696492377292783 6653.5651682597945 8.5763275688626345e+03 11901.04933263676 111249.18234334982   
201 3015 8.64924850105082 1.775165497491875 5813.964631975796 6.6309301917775692e+03 7361.00295340879 9644.82282314849   
301 4515 3.9195808372655847 1.9787456407699657 4840.048375900381 4.8400483759003810e+03 5756.676388083912 7380.288260884558   
401 6015 1.3542828862380312 2.2521003830510065 4187.67557956268 4.2131526600599209e+03 4379.144747889177 4704.099393289235   
501 7515 0.5868031318946632 2.6699277045789636 3996.761857556781 3.9983801366958323e+03 4033.1465681341397 4057.40527284012   
601 9015 0.2925669377357318 3.2512894522500604 3905.529639605653 3.9123849385415951e+03 3917.264257266159 3940.09196732905   
701 10515 0.11757287443702327 3.476290768809705 3885.462978724536 3.8854629787245358e+03 3889.5318770169747 3901.4871951451614   
801 12015 0.045059042845135996 3.5837018090369845 3876.397647325705 3.8770823720551180e+03 3877.644421498626 3902.413719776487   
901 13515 0.039612105937543024 4.441912493282878 3871.154219089592 3.8714950508029156e+03 3872.0835105588785 3883.6910797297096   
1001 15015 0.025014259442026968 5.834622873194122 3865.8589484290837 3.8663102204275679e+03 3878.616738469436 3879.724181827437   
1101 16515 0.01398464198930382 7.209847651889301 3864.2822625359995 3.8642822625359995e+03 3864.7421268271546 3888.473843713914   
1201 18015 0.018563531941040774 11.492905387481446 3861.747924522939 3.8618021119554187e+03 3862.0334722106436 3873.9741874525976   
1301 19515 0.01992850066391861 19.609510212058822 3858.5491354437086 3.8585491354437086e+03 3859.0954524853537 3870.7787992622343   
1401 21015 0.010163522255588869 23.23755071807661 3857.2377181749152 3.8572377181749152e+03 3857.4040717840835 3869.295092375212   
1501 22515 0.008759810143698234 24.59133899268229 3856.7894744516766 3.8568331772665633e+03 3856.9502785202512 3880.650942443194   
1601 24015 0.0034437994138967563 26.508672108449993 3856.5907467106817 3.8565967908122366e+03 3856.6256075922415 3868.518277756107   
1701 25515 0.0014704015398287827 29.95431172459936 3856.482639798309 3.8564970810953587e+03 3856.5043872923775 3868.388733605952   
1801 27015 0.0011006200089679133 33.641837396101145 3856.432572871092 3.8564347655427100e+03 3856.44488542588 3868.3314526538247   
1901 28515 0.001831150009806472 38.38201910675716 3856.3747384455064 3.8563815091146475e+03 3856.3962299214318 3880.1586691016096   
2001 30015 0.0009680977748296328 42.55772203653703 3856.348198597544 3.8563481985975441e+03 3856.3566626341135 3868.251921500745   
2101 31515 0.0006094066224564126 47.42107945172808 3856.337681199693 3.8563402954786707e+03 3856.3446269712404 3868.236453077947   
2201 33015 0.00038479772483312964 52.042616839201344 3856.3279897455664 3.8563287370797216e+03 3856.3305642070004 3868.2254822698433   
2301 34515 0.00023182526700624476 58.248903681858756 3856.3230966287365 3.8563239813889186e+03 3856.3254309853046 3880.107834232128   
2401 36015 0.00015199354733504494 67.84956428410912 3856.319247733687 3.8563196780052303e+03 3856.320776096506 3868.212039636852   
2501 37515 0.00010788168004075267 76.18409846355563 3856.3168292711034 3.8563171116458898e+03 3856.317528621549 3868.2098074747587   
2601 39015 4.901363630515297e-05 86.81184248624638 3856.31564542018 3.8563156898633351e+03 3856.3160066501887 3868.2080709795946   
2701 40515 4.2897916038199965e-05 99.60025733284297 3856.3149604283535 3.8563150630160644e+03 3856.31524302449 3868.2069101212464   
2801 42015 3.641074054313943e-05 114.40627780685342 3856.31394391112 3.8563139982852335e+03 3856.3141880014314 3868.206205749814   
2901 43515 7.79417819614835e-05 194.1286210174324 3856.312086402028 3.8563121403665355e+03 3856.3124131705963 3880.0961261421153   
3001 45015 8.625207369078205e-05 270.0294683047848 3856.3097919223196 3.8563098556999403e+03 3856.3100743283867 3868.201881315389   
3101 46515 8.541384590331684e-05 294.8222084381115 3856.3086127836245 3.8563086973885493e+03 3856.308853871282 3880.0918003689585   
3201 48015 0.00012690425421648023 321.75202227653836 3856.306820464635 3.8563069568671849e+03 3856.3074388444456 3868.198823152945   
3301 49515 0.0001577098992964615 364.3670532232187 3856.304042937393 3.8563041657328113e+03 3856.304608432549 3868.196175066755   
3401 51015 0.00039554000938063407 404.42699879406314 3856.2987324665187 3.8562990094709376e+03 3856.299911686441 3868.1906843758616   
3501 52515 0.00039262711470731975 407.1993462326999 3856.2933255391267 3.8562934665505963e+03 3856.294181780746 3868.184170573488   
3601 54015 0.0004786461848799955 417.95641769650973 3856.288781023087 3.8562888734422049e+03 3856.2900351578487 3868.1796229432925   
3701 55515 0.00038475359295377033 457.42428806614566 3856.2834579382834 3.8562835754459811e+03 3856.284164401363 3856.284777527152   
3801 57015 0.0003126232987108279 489.7968906557202 3856.2800278207455 3.8562800278207455e+03 3856.2806448660117 3868.170210574981   
3901 58515 0.00023901882088624916 529.044356129356 3856.278538953995 3.8562787141508043e+03 3856.27912657734 3868.1683421929692   
4001 60015 0.0002622543694893877 584.8276534413963 3856.277157293899 3.8562772547578616e+03 3856.277558994131 3880.055734354326   
4101 61515 0.0002502750066406898 650.034833274276 3856.2755856560066 3.8562757193102975e+03 3856.2759765111005 3880.054289304601   
