% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=733582, Wed Jul  1 17:14:21 2020, <python>{}</python>
1 6 0.8733552279088513 0 0 0.8182995384235254 0.7847560169029143
2 12 0.7182771489758655 0 0 0.6011528533555527 0.5978405474009234
3 18 0.9146355347241133 0 0 0.982124355902529 0.7115229277496151
11 66 1.8214953357399615 0 0 1.540038745904698 0.8713549301613
21 126 0.3910790778261293 0 0 0.11437927442494329 0.08600033489155988
31 186 0.16810656692056217 0 0 0.021736804662614382 0.022103446385553758
41 246 0.02619122246441815 0 0 0.00118467250880627 0.0014345903931055877
51 306 0.004587916668878105 0 0 7.819974458188874e-05 9.218326986631497e-05
61 366 0.0008581881080519401 0 0 6.010960084851788e-06 5.955754698147994e-06
71 426 0.00013600528313785455 0 0 4.2188159358619833e-07 2.596281322053469e-07
76 456 6.309809236512316e-05 0 0 1.0353398404292624e-07 9.46739973769034e-08
