% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=796278, Wed Jul  1 17:14:23 2020
1 6 1 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 1.0832870676749586 1.1010144881290953 0.9312664758179621 0.9312664758179621 1.1010144881290953
3 18 0.9960079893439915 1.167833914797566 0.8616904829474413 0.8616904829474413 1.167833914797566
11 66 0.6311494513688511 0.6639062660305073 0.3731021092909733 0.3731021092909733 0.6639062660305073
21 126 0.7754197342736815 0.25201992340962637 0.11022118210316041 0.11022118210316041 0.25201992340962637
31 186 0.9284766653525004 0.08520912898230017 0.034020551470232904 0.034020551470232904 0.08520912898230017
41 246 0.45497476348756377 0.02484395393830387 0.013517490366466095 0.013517490366466095 0.02484395393830387
51 306 0.3502994922269356 0.009110644725056948 0.0037586425025972286 0.0037586425025972286 0.009110644725056948
61 366 0.27694515267748665 0.003283101738275042 0.001257994949960572 0.001257994949960572 0.003283101738275042
71 426 0.29307994204334076 0.0012588205879006879 0.0006190556119285109 0.0006190556119285109 0.0012588205879006879
81 486 0.16454510193481017 0.0004701515580541744 0.00024380237185855794 0.00024380237185855794 0.0004701515580541744
91 546 0.08941315451841364 0.00017075968935832963 6.762536500784662e-05 6.762536500784662e-05 0.00017075968935832963
101 606 0.04628313406266913 8.168835087126238e-05 2.085275578856075e-05 2.085275578856075e-05 8.168835087126238e-05
111 666 0.02452622667015362 2.8671639235470858e-05 1.1173428824460323e-05 1.1173428824460323e-05 2.8671639235470858e-05
121 726 0.02411148722086583 1.0534307998673386e-05 3.712811372894984e-06 3.712811372894984e-06 1.0534307998673386e-05
128 768 0.037269774448939925 4.589397668326336e-06 1.994858478776455e-06 1.994858478776455e-06 4.589397668326336e-06
